position,Company,location,weblink,Job ID
 .NET Web Developer ," Chandra Technologies,  Inc. "," Madison, WI, USA",https://www.dice.com/jobs/detail/.net-web-developer-chandra-technologies%2C--inc.-madison-wi-53701/10121151/WI%26%2345DCF%26%2345NET0226?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D15%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=17d0b8d4-5831-490c-8ed3-6b2ceb27d3a8,Position Id : 6432124
 .Net Fullstack Developer - Azure ," Lorven Technologies, Inc. "," Dearborn, MI, USA",https://www.dice.com/jobs/detail/.net-fullstack-developer-%26%2345-azure-lorven-technologies%2C-inc.-dearborn-mi-48120/10120137/6389833?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D16%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=76fa2716-79c0-447b-a3f5-6bb95fa3719f,Position Id : 6404210
 .NET Applications Developer , Pull Skill Technologies ," Herndon, VA 20170, USA",https://www.dice.com/jobs/detail/.net-applications-developer-pull-skill-technologies-herndon-va-20170/90922281/6429682?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D16%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=76fa2716-79c0-447b-a3f5-6bb95fa3719f,Position Id : 6431162
 .NET Full Stack Developer , Kforce Technology Staffing ," Boise, ID, USA",https://www.dice.com/jobs/detail/.net-full-stack-developer-kforce-technology-staffing-boise-id-83713/kforcecx/ITTVT1852814?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D16%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=76fa2716-79c0-447b-a3f5-6bb95fa3719f,Position Id : 6431148
 .NET/C++ developer , Apolis ," Allentown, PA, USA",https://www.dice.com/jobs/detail/.net%26%2347c%2B%2B-developer-apolis-allentown-pa-18101/10106862/6432124?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D16%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=76fa2716-79c0-447b-a3f5-6bb95fa3719f,Position Id : Ashok212
 Sr .Net/C# Developer - Face To Face , Hirex ," Baltimore, MD, USA",https://www.dice.com/jobs/detail/sr-.net%26%2347c%23-developer-%26%2345-face-to-face-hirex-baltimore-md-21201/90962354/6404210?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D16%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=76fa2716-79c0-447b-a3f5-6bb95fa3719f,Position Id : 6322520
 .NET SQL Developer ," Niit Technologies, Inc. "," Oaks, PA, USA",https://www.dice.com/jobs/detail/.net-sql-developer-niit-technologies%2C-inc.-oaks-pa-19456/RTL036009/6431162?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D16%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=76fa2716-79c0-447b-a3f5-6bb95fa3719f,Position Id : 6432452
 Senior .Net Web Developer , Comtech Global ," Columbus, OH, USA",https://www.dice.com/jobs/detail/senior-.net-web-developer-comtech-global-columbus-oh-43085/10220770/6431148?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D16%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=76fa2716-79c0-447b-a3f5-6bb95fa3719f,Position Id : 6429624
 Dot Net Application Developer - Mid Level , Infinity Tech Group Inc ," New York, NY, USA",https://www.dice.com/jobs/detail/dot-net-application-developer-%26%2345-mid-level-infinity-tech-group-inc-ny-ny-10001/infnj003/Ashok212?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D16%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=76fa2716-79c0-447b-a3f5-6bb95fa3719f,Position Id : ACZ-15191
 Dot net senior developers ," ReqRoute, Inc "," Menomonee Falls, WI 53051, USA",https://www.dice.com/jobs/detail/dot-net-senior-developers-reqroute%2C-inc-menomonee-falls-wi-53051/10349715/6322520?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D16%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=76fa2716-79c0-447b-a3f5-6bb95fa3719f,Position Id : 6419362
 .Net Software Engineer , BCforward ," Denver, CO, USA",https://www.dice.com/jobs/detail/.net-software-engineer-bcforward-denver-co-80201/10107103/6432452?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D16%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=76fa2716-79c0-447b-a3f5-6bb95fa3719f,Position Id : Fsta11
 Sr. .NET Applications Developer , Agma Systems LLC ," Atlanta, GA, USA",https://www.dice.com/jobs/detail/sr.-.net-applications-developer-agma-systems-llc-atlanta-ga-30301/RTX14bd27/6429624?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D16%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=76fa2716-79c0-447b-a3f5-6bb95fa3719f,Position Id : RTOC0602
 .Net Core Backend developer , MSYS Inc. ," Salt Lake City, UT, USA",https://www.dice.com/jobs/detail/.net-core-backend-developer-msys-inc.-salt-lake-city-ut-84101/msyca001/ACZ%26%234515191?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D16%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=76fa2716-79c0-447b-a3f5-6bb95fa3719f,Position Id : 6431555
 Backend C# .NET CORE Developer , The Tri-Com Consulting Group ," Lafayette, LA, USA",https://www.dice.com/jobs/detail/backend-c%23-.net-core-developer-the-tri%26%2345com-consulting-group-lafayette-la-70500/tricomcg/6419362?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D16%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=76fa2716-79c0-447b-a3f5-6bb95fa3719f,Position Id : VLSNET1
 .NET Full Stack Developer ~ F2F Interview , Data Systems Integration Group ," Columbus, OH, USA",https://www.dice.com/jobs/detail/.net-full-stack-developer-~-f2f-interview-data-systems-integration-group-columbus-oh-43085/10371930/Fsta11?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D16%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=76fa2716-79c0-447b-a3f5-6bb95fa3719f,Position Id : 6431826
 .NET Lead Developer , Excellerent Technology Solutions ," Pittsburgh, PA, USA",https://www.dice.com/jobs/detail/.net-lead-developer-excellerent-technology-solutions-pittsburgh-pa-15201/10499511/RTOC0602?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D16%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=76fa2716-79c0-447b-a3f5-6bb95fa3719f,Position Id : PK123019
 .Net Web Developer , Data Incorporated ," Columbus, OH, USA",https://www.dice.com/jobs/detail/.net-web-developer-data-incorporated-columbus-oh-43085/10106003/6431555?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D16%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=76fa2716-79c0-447b-a3f5-6bb95fa3719f,Position Id : 351966
 .NET Application Developer ," V.L.S. Systems, Inc "," Reston, VA, USA",https://www.dice.com/jobs/detail/.net-application-developer-v.l.s.-systems%2C-inc-reston-va-20190/10112454/VLSNET1?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D16%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=76fa2716-79c0-447b-a3f5-6bb95fa3719f,Position Id : 6427011
 .Net full stack Developer , Technitia ," Bellevue, WA, USA",https://www.dice.com/jobs/detail/.net-full-stack-developer-technitia-bellevue-wa-98004/91021876/6431826?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D16%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=76fa2716-79c0-447b-a3f5-6bb95fa3719f,Position Id : PPOR0225
" .Net Fullstack developer - Backend Developer & Architect - .Net Core & Angular is must @ Pittsburgh, PA 12 Months Contract Direct client - Quick interview ", Accion Labs ," Pittsburgh, PA, USA",https://www.dice.com/jobs/detail/.net-fullstack-developer-%26%2345-backend-developer-%26-architect-%26%2345-.net-core-%26-angular-is-must-%40-pittsburgh%2C-pa-12-months-contract-direct-client-%26%2345-quick-interview-accion-labs-pittsburgh-pa-15201/10428868/PK123019?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D16%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=76fa2716-79c0-447b-a3f5-6bb95fa3719f,Position Id : 6430619
 .Net WPF Developer , Pearlsoft Solutions Inc ," Houston, TX, USA",https://www.dice.com/jobs/detail/.net-wpf-developer-pearlsoft-solutions-inc-houston-tx-77001/10398529/351966?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D16%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=76fa2716-79c0-447b-a3f5-6bb95fa3719f,Position Id : T4190
 .Net Software Engineer ," eTeam, Inc. "," Huntersville, NC 28078, USA",https://www.dice.com/jobs/detail/.net-software-engineer-eteam%2C-inc.-huntersville-nc-28070/10112463/6427011?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D17%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=1a4f68bc-3b81-440e-bd24-0984f12d6257,Position Id : JOB-1777
 C# .Net Application Developer , Visionsoft International ," Salem, OR, USA",https://www.dice.com/jobs/detail/c%23-.net-application-developer-visionsoft-international-salem-or-97301/10115487/PPOR0225?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D17%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=1a4f68bc-3b81-440e-bd24-0984f12d6257,Position Id : 6334876
 .NET Web Developer ," Atash Enterprises, LLC "," Columbus, OH, USA",https://www.dice.com/jobs/detail/.net-web-developer-atash-enterprises%2C-llc-columbus-oh-43201/91103975A/6430619?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D17%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=1a4f68bc-3b81-440e-bd24-0984f12d6257,Position Id : 6381578
 .NET Integration Developer , Corporate Systems Associates ," St Paul, MN, USA",https://www.dice.com/jobs/detail/.net-integration-developer-corporate-systems-associates-st-paul-mn/corct001/T4190?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D17%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=1a4f68bc-3b81-440e-bd24-0984f12d6257,Position Id : 6394532
 .Net Core Developer ," Endure Technology Solutions, Inc. "," Kansas City, MO, USA",https://www.dice.com/jobs/detail/.net-core-developer-endure-technology-solutions%2C-inc.-kansas-city-mo-64119/10427070/JOB%26%23451777?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D17%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=1a4f68bc-3b81-440e-bd24-0984f12d6257,Position Id : 13161598
 .Net Fullstack Developer ," DEEGIT, INC. "," Redmond, WA, USA",https://www.dice.com/jobs/detail/.net-fullstack-developer-deegit%2C-inc.-redmond-wa-98052/91099677/6334876?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D17%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=1a4f68bc-3b81-440e-bd24-0984f12d6257,Position Id : 6383723
 Sr. .Net/Angular Developer , Vertex Solutions Inc. ," New York, NY, USA",https://www.dice.com/jobs/detail/sr.-.net%26%2347angular-developer-vertex-solutions-inc.-new-york-ny-10001/10310739/6381578?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D17%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=1a4f68bc-3b81-440e-bd24-0984f12d6257,Position Id : 6428003
 .Net Lead developer , Best High Technologies ," Houston, TX, USA",https://www.dice.com/jobs/detail/.net-lead-developer-best-high-technologies-houston-tx-77001/90979221/6394532?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D17%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=1a4f68bc-3b81-440e-bd24-0984f12d6257,Position Id : 6399093
 C# .Net Full Stack developer ," Atrilogy Solutions Group, Inc. "," Schaumburg, IL, USA",https://www.dice.com/jobs/detail/c%23-.net-full-stack-developer-atrilogy-solutions-group%2C-inc.-schaumburg-il-60159/atrilogy/13161598?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D17%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=1a4f68bc-3b81-440e-bd24-0984f12d6257,Position Id : 6001518
" Looking for Sr. .Net Application Developer in Glastonbury, CT ", VLink Inc ," Glastonbury, CT, USA",https://www.dice.com/jobs/detail/looking-for-sr.-.net-application-developer-in-glastonbury%2C-ct-vlink-inc-glastonbury-ct-06033/RTL109178/6383723?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D17%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=1a4f68bc-3b81-440e-bd24-0984f12d6257,Position Id : SO-MS-3012
 .Net Fullstack Developer , Comtech LLC ," Detroit, MI, USA",https://www.dice.com/jobs/detail/.net-fullstack-developer-comtech-llc-detroit-mi-48201/10116268/6428003?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D17%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=1a4f68bc-3b81-440e-bd24-0984f12d6257,Position Id : RefCompId:702873
 .Net/C# Developer , Ledelsea ," Eden Prairie, MN, USA",https://www.dice.com/jobs/detail/.net%26%2347c%23-developer-ledelsea-eden-prairie-mn-55344/10529941/6399093?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D17%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=1a4f68bc-3b81-440e-bd24-0984f12d6257,Position Id : 6418485
 Telecommute .Net FullStack Architect/Developer , AETEA Information Technology Inc ," Radnor, PA 19087, USA",https://www.dice.com/jobs/detail/telecommute-.net-fullstack-architect%26%2347developer-aetea-information-technology-inc-radnor-pa-19008/cxaetea/6001518?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D17%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=1a4f68bc-3b81-440e-bd24-0984f12d6257,Position Id : 2020-20460
 Sr. .NET Full Stack Developer , COX IT Global ," Redmond, WA, USA",https://www.dice.com/jobs/detail/sr.-.net-full-stack-developer-cox-it-global-redmond-wa-98052/90934370/SO%26%2345MS%26%23453012?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D17%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=1a4f68bc-3b81-440e-bd24-0984f12d6257,Position Id : 2019-18021
 .NET Back End Developer ,  Compunnel Inc. ," Salt Lake City, UT, USA",https://www.dice.com/jobs/detail/.net-back-end-developer-compunnel-inc.-salt-lake-city-ut-84101/compun/RefCompId%3A702873?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D17%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=1a4f68bc-3b81-440e-bd24-0984f12d6257,Position Id : 6382236
 Sr. .NET Full Stack Developer (Angular 6 & 7 Exp) , Mindedge ," Coraopolis, PA 15108, USA",https://www.dice.com/jobs/detail/sr.-.net-full-stack-developer-%28angular-6-%26-7-exp%29-mindedge-coraopolis-pa-15108/90873261/6418485?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D17%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=1a4f68bc-3b81-440e-bd24-0984f12d6257,Position Id : 19-00364
 .NET Full Stack Developer ," VDart, Inc. "," Houston, TX, USA",https://www.dice.com/jobs/detail/.net-full-stack-developer-vdart%2C-inc.-houston-tx-77008/10330808/2020%26%234520460?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D17%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=1a4f68bc-3b81-440e-bd24-0984f12d6257,Position Id : 6400872
 .NET/Angular Developer ," VDart, Inc. "," Columbus, OH, USA",https://www.dice.com/jobs/detail/.net%26%2347angular-developer-vdart%2C-inc.-columbus-oh-43205/10330808/2019%26%234518021?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D17%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=1a4f68bc-3b81-440e-bd24-0984f12d6257,Position Id : 6352257
 .Net Full Stack Developer (Managed Services) , ZEN3 INFOSOLUTIONS AMERICA INC ," Redmond, WA, USA",https://www.dice.com/jobs/detail/.net-full-stack-developer-%28managed-services%29-zen3-infosolutions-america-inc-redmond-wa-98052/90881180/6382236?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D17%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=1a4f68bc-3b81-440e-bd24-0984f12d6257,Position Id : DIS-OR-PO
 .Net Web API developer ," Perfict Global, Inc. "," Lincoln, NE, USA",https://www.dice.com/jobs/detail/.net-web-api-developer-perfict-global%2C-inc.-lincoln-ne-68501/90918909/19%26%234500364?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D17%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=1a4f68bc-3b81-440e-bd24-0984f12d6257,Position Id : 916C#.NETSQL
 Sr .Net Full Stack Developer , Albano Systems Inc ," Hartford, CT, USA",https://www.dice.com/jobs/detail/sr-.net-full-stack-developer-albano-systems-inc-hartford-ct-06101/10125560/6400872?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D18%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=3dbfeeaf-365c-4c5d-bbcd-483c7237e09f,Position Id : RA-55291-AR
" .Net, C# Developer, Software Eng ", Iron City Search ," Montgomery, AL, USA",https://www.dice.com/jobs/detail/.net%2C-c%23-developer%2C-software-eng-iron-city-search-montgomery-al-36101/10220772/6352257?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D18%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=3dbfeeaf-365c-4c5d-bbcd-483c7237e09f,Position Id : 6237421
 .Net Application Developer ," Delta Information Systems, Inc. "," Portland, OR, USA",https://www.dice.com/jobs/detail/.net-application-developer-delta-information-systems%2C-inc.-portland-or-97201/10112378/DIS%26%2345OR%26%2345PO?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D18%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=3dbfeeaf-365c-4c5d-bbcd-483c7237e09f,Position Id : 6277869
 C# .NET Angular SQL Developer with Capital Markets Application Development experience , SIAL TECHNOLOGY PARTNERS ," New York, NY, USA",https://www.dice.com/jobs/detail/c%23-.net-angular-sql-developer-with-capital-markets-application-development-experience-sial-technology-partners-new-york-ny-10001/10432398/916C%23%26%23372ENETSQL?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D18%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=3dbfeeaf-365c-4c5d-bbcd-483c7237e09f,Position Id : 6517DCF54NET
" Net Web API developer should have strong experience in Microsoft .net framework ASP. Net, MVC 5, ADO. Net and good knowledge cloud technologies like AWS, Microsoft Azure. ", FocuzMindz ," Bentonville, AR, USA",https://www.dice.com/jobs/detail/net-web-api-developer-should-have-strong-experience-in-microsoft-.net-framework-asp.-net%2C-mvc-5%2C-ado.-net-and-good-knowledge-cloud-technologies-like-aws%2C-microsoft-azure.-focuzmindz-bentonville-ar-72712/10366878/RA%26%234555291%26%2345AR?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D18%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=3dbfeeaf-365c-4c5d-bbcd-483c7237e09f,Position Id : MA-55291-AR
 .NET / C# Principal Software Engineer (E-Commerce Systems) , Tan Check Consolidated Inc. ," Round Rock, TX, USA",https://www.dice.com/jobs/detail/.net-%26%2347-c%23-principal-software-engineer-%28e%26%2345commerce-systems%29-tan-check-consolidated-inc.-round-rock-tx-78664/tcci/6237421?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D18%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=3dbfeeaf-365c-4c5d-bbcd-483c7237e09f,Position Id : 6432149
 .NET / C# Principal Engineer with RabbitMQ , Tan Check Consolidated Inc. ," Round Rock, TX, USA",https://www.dice.com/jobs/detail/.net-%26%2347-c%23-principal-engineer-with-rabbitmq-tan-check-consolidated-inc.-round-rock-tx-78664/tcci/6277869?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D18%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=3dbfeeaf-365c-4c5d-bbcd-483c7237e09f,Position Id : 6419735
 Entry / Mid level .NET - $49.hr , Genome International Corp ," Madison, WI, USA",https://www.dice.com/jobs/detail/entry-%26%2347-mid-level-.net-%26%2345-%2449.hr-genome-international-corp-madison-wi-53701/genwi001/6517DCF54NET?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D18%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=3dbfeeaf-365c-4c5d-bbcd-483c7237e09f,Position Id : 6190707
" Microsoft .net framework ASP. Net MVC 5, ADO. Net b.Developer with very good knowledge cloud technologies like AWS, Microsoft Azure ", FocuzMindz ," Bentonville, AR, USA",https://www.dice.com/jobs/detail/microsoft-.net-framework-asp.-net-mvc-5%2C-ado.-net-b.developer-with-very-good-knowledge-cloud-technologies-like-aws%2C-microsoft-azure-focuzmindz-bentonville-ar-72712/10366878a/MA%26%234555291%26%2345AR?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D18%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=3dbfeeaf-365c-4c5d-bbcd-483c7237e09f,Position Id : OOJ - 9015-9022
 Full Stack .Net with Azure , VLink Inc ," San Ramon, CA, USA",https://www.dice.com/jobs/detail/full-stack-.net-with-azure-vlink-inc-san-ramon-ca-94582/RTL109178/6432149?searchlink=search%2F%3Fq%3D.net%2520developer%26countryCode%3DUS%26radius%3D30%26radiusUnit%3Dmi%26page%3D18%26pageSize%3D20%26filters.postedDate%3DONE%26filters.employmentType%3DTHIRD_PARTY%26language%3Den&searchId=3dbfeeaf-365c-4c5d-bbcd-483c7237e09f,Position Id : 2020-3487
